source,dataset,layer_index,layer_fraction,raw_variance,scale_free_variance,effective_rank,support_raw_variance,support_scale_free_variance
synthetic,ambiguous[3],5,1.0,0.0777643620967865,0.07458271086215973,2.055177688598633,0.04239925742149353,0.00021082712919451296
synthetic,ambiguous[4],0,0.0,0.00040884222835302353,0.0004100809746887535,1.8523595333099365,0.00026305753272026777,1.3739650057686958e-06
synthetic,ambiguous[4],1,0.2,0.000491565908305347,0.0004903203225694597,3.198826551437378,0.0006638409104198217,3.449442601777264e-06
synthetic,ambiguous[4],2,0.4,0.0006600140477530658,0.0006715042400173843,3.683837890625,0.0005588537314906716,2.9624145554407733e-06
synthetic,ambiguous[4],3,0.6,0.0073726302944123745,0.007418881170451641,3.129077911376953,0.004451757296919823,2.3288364900508896e-05
synthetic,ambiguous[4],4,0.8,0.02760835736989975,0.028160765767097473,1.9749468564987183,0.018576089292764664,9.831597708398476e-05
synthetic,ambiguous[4],5,1.0,0.08180616796016693,0.07838824391365051,2.008871078491211,0.024079054594039917,0.00011935214570257813
synthetic,ambiguous[5],0,0.0,0.0017643275205045938,0.0017627791967242956,1.1811957359313965,0.0009700920199975371,5.053883796790615e-06
synthetic,ambiguous[5],1,0.2,0.003099407535046339,0.00308649567887187,1.7960095405578613,0.0011998660629615188,6.227273388503818e-06
synthetic,ambiguous[5],2,0.4,0.0026808343827724457,0.0027328801807016134,2.0989112854003906,0.0012470183428376913,6.605094768019626e-06
synthetic,ambiguous[5],3,0.6,0.015122722834348679,0.015239673666656017,4.08258056640625,0.011188289150595665,5.857844007550739e-05
synthetic,ambiguous[5],4,0.8,0.021825935691595078,0.022315047681331635,3.244889736175537,0.017157230526208878,9.11912793526426e-05
synthetic,ambiguous[5],5,1.0,0.06465423107147217,0.061880625784397125,2.435840368270874,0.03746863827109337,0.0001861264172475785
synthetic,ambiguous[6],0,0.0,0.0011554788798093796,0.0011536342790350318,1.2091178894042969,0.0005052275373600423,2.6308773612981895e-06
synthetic,ambiguous[6],1,0.2,0.002425731625407934,0.002414809074252844,1.5799654722213745,0.0007532117888331413,3.908282451448031e-06
synthetic,ambiguous[6],2,0.4,0.0028474372811615467,0.0029006905388087034,1.8119935989379883,0.0009781051194295287,5.176992544875247e-06
synthetic,ambiguous[6],3,0.6,0.01730373688042164,0.017480315640568733,4.175327301025391,0.011403091251850128,5.9704427258111537e-05
synthetic,ambiguous[6],4,0.8,0.027591541409492493,0.02829589694738388,2.7744498252868652,0.017627138644456863,9.37892182264477e-05
synthetic,ambiguous[6],5,1.0,0.07686593383550644,0.07361631840467453,2.1459543704986572,0.04110775142908096,0.00020427664276212454
synthetic,ambiguous[7],0,0.0,0.001473660347983241,0.0014710286632180214,1.2888294458389282,0.0006918943836353719,3.6030030514666578e-06
synthetic,ambiguous[7],1,0.2,0.0030953704845160246,0.003082145005464554,1.5797185897827148,0.001027432270348072,5.331473857950186e-06
synthetic,ambiguous[7],2,0.4,0.0037170860450714827,0.0037875925190746784,2.4744033813476562,0.0015012223739176989,7.945605830173008e-06
synthetic,ambiguous[7],3,0.6,0.017489522695541382,0.017658043652772903,3.820624351501465,0.011535737663507462,6.0374211898306385e-05
synthetic,ambiguous[7],4,0.8,0.029225897043943405,0.029993385076522827,2.378957509994507,0.017657069489359856,9.394148219143972e-05
synthetic,ambiguous[7],5,1.0,0.08472516387701035,0.08081803470849991,2.229309558868408,0.040780093520879745,0.00020224452600814402
synthetic,ambiguous[8],0,0.0,0.001716838451102376,0.0017143809236586094,1.1295770406723022,0.0006935644196346402,3.6116928185947472e-06
synthetic,ambiguous[8],1,0.2,0.003628944745287299,0.003612163010984659,1.3449981212615967,0.0008589792996644974,4.457202976482222e-06
synthetic,ambiguous[8],2,0.4,0.003922625444829464,0.003995868377387524,1.6460431814193726,0.0011168739292770624,5.910494564886903e-06
synthetic,ambiguous[8],3,0.6,0.01842609792947769,0.018615812063217163,4.263578414916992,0.010813526809215546,5.6598928495077416e-05
synthetic,ambiguous[8],4,0.8,0.028696753084659576,0.029464062303304672,2.8216700553894043,0.01878342032432556,9.99423282337375e-05
synthetic,ambiguous[8],5,1.0,0.07435527443885803,0.0710676833987236,2.2538816928863525,0.042025573551654816,0.0002086557069560513
synthetic,ambiguous[9],0,0.0,0.0010855356231331825,0.0010851228144019842,1.435863733291626,0.0006326055736280978,3.296854856671416e-06
synthetic,ambiguous[9],1,0.2,0.0016197481891140342,0.001613445347175002,1.8394031524658203,0.0008871491882018745,4.6047362047829665e-06
synthetic,ambiguous[9],2,0.4,0.0017606773180887103,0.0017933070193976164,3.0711867809295654,0.0011723217321559787,6.2113294916343875e-06
synthetic,ambiguous[9],3,0.6,0.013930345885455608,0.014040380716323853,3.9212870597839355,0.009959577582776546,5.215000419411808e-05
synthetic,ambiguous[9],4,0.8,0.027687158435583115,0.0283185001462698,2.6312458515167236,0.017919080331921577,9.519631566945463e-05
synthetic,ambiguous[9],5,1.0,0.07406903803348541,0.07086741924285889,2.2883143424987793,0.036551810801029205,0.000181411363882944
synthetic,ambiguous[10],0,0.0,0.0014414421748369932,0.0014390719588845968,1.3155913352966309,0.0006615088204853237,3.444605226832209e-06
synthetic,ambiguous[10],1,0.2,0.0031303996220231056,0.0031162197701632977,1.648495078086853,0.0009635639726184309,4.99970974487951e-06
synthetic,ambiguous[10],2,0.4,0.003261153120547533,0.003322604577988386,1.9144864082336426,0.0012077678693458438,6.393025614670478e-06
synthetic,ambiguous[10],3,0.6,0.017924657091498375,0.018106937408447266,3.635619640350342,0.010575540363788605,5.5355783842969686e-05
synthetic,ambiguous[10],4,0.8,0.029054900631308556,0.029799219220876694,2.5234763622283936,0.01719110831618309,9.146866068476811e-05
synthetic,ambiguous[10],5,1.0,0.07890881597995758,0.0755123421549797,2.1327168941497803,0.03737124428153038,0.00018554364214651287
synthetic,ambiguous[11],0,0.0,0.0016774715622887015,0.0016784420004114509,1.3012309074401855,0.0009742701658979058,5.078848971606931e-06
synthetic,ambiguous[11],1,0.2,0.002308477647602558,0.002299200976267457,1.6054565906524658,0.0011821177322417498,6.136481260909932e-06
synthetic,ambiguous[11],2,0.4,0.0023241082672029734,0.002366868779063225,2.336103677749634,0.0013194660423323512,6.9918542067171074e-06
synthetic,ambiguous[11],3,0.6,0.014852197840809822,0.014982085675001144,4.741015434265137,0.010801601223647594,5.657805741066113e-05
synthetic,ambiguous[11],4,0.8,0.032870177179574966,0.03362659364938736,2.34798002243042,0.019077084958553314,0.00010131917224498466
synthetic,ambiguous[11],5,1.0,0.08407995104789734,0.08053546398878098,2.310967445373535,0.03781883418560028,0.00018770943279378116
synthetic,ambiguous[12],0,0.0,0.0019100242061540484,0.0019068921683356166,1.1944423913955688,0.0008328584372065961,4.336978690844262e-06
synthetic,ambiguous[12],1,0.2,0.004023080226033926,0.0040063392370939255,1.5156712532043457,0.0010778761934489012,5.594436515821144e-06
synthetic,ambiguous[12],2,0.4,0.004191503394395113,0.004270752891898155,1.6759198904037476,0.0013042943319305778,6.90500610289746e-06
synthetic,ambiguous[12],3,0.6,0.018625769764184952,0.018803555518388748,4.2281813621521,0.01140312384814024,5.968288314761594e-05
synthetic,ambiguous[12],4,0.8,0.02689763903617859,0.027590125799179077,2.937446355819702,0.017277827486395836,9.191399294650182e-05
synthetic,ambiguous[12],5,1.0,0.08206239342689514,0.078524649143219,2.065338134765625,0.042962413281202316,0.00021358978119678795
synthetic,ambiguous[13],0,0.0,0.0008777914335951209,0.0008765042293816805,1.2627277374267578,0.00040686162537895143,2.118588781740982e-06
synthetic,ambiguous[13],1,0.2,0.0018498282879590988,0.0018416217062622309,1.8492114543914795,0.0007547784480266273,3.9166384340205695e-06
synthetic,ambiguous[13],2,0.4,0.00237063760869205,0.002416062168776989,2.6763973236083984,0.0012629734119400382,6.686346296191914e-06
synthetic,ambiguous[13],3,0.6,0.015975801274180412,0.01612382009625435,4.4019060134887695,0.010805556550621986,5.655630593537353e-05
synthetic,ambiguous[13],4,0.8,0.024713367223739624,0.02533898316323757,2.7458693981170654,0.018118087202310562,9.638247138354927e-05
synthetic,ambiguous[13],5,1.0,0.09102030098438263,0.08709993213415146,2.1461658477783203,0.04148515313863754,0.00020595664682332426
synthetic,ambiguous[14],0,0.0,0.0020534642972052097,0.0020521599799394608,1.3030602931976318,0.0009763343259692192,5.086072633275762e-06
synthetic,ambiguous[14],1,0.2,0.0032494324259459972,0.0032347827218472958,1.5282692909240723,0.0012093960540369153,6.277009561017621e-06
synthetic,ambiguous[14],2,0.4,0.003243585117161274,0.003303663805127144,1.872002363204956,0.0012841394636780024,6.801542895118473e-06
synthetic,ambiguous[14],3,0.6,0.01673831045627594,0.016890589147806168,4.543769836425781,0.011353179812431335,5.94564298808109e-05
synthetic,ambiguous[14],4,0.8,0.024121403694152832,0.02466285042464733,3.104038715362549,0.017179204151034355,9.132461127592251e-05
synthetic,ambiguous[14],5,1.0,0.06185811758041382,0.05931806564331055,2.861628293991089,0.03787120431661606,0.00018809661560226232
synthetic,ambiguous[15],0,0.0,0.0018227886175736785,0.0018197689205408096,1.1161611080169678,0.000826227362267673,4.302563411329174e-06
synthetic,ambiguous[15],1,0.2,0.0035997896920889616,0.0035839565098285675,1.347503662109375,0.0009327199077233672,4.840427209273912e-06
synthetic,ambiguous[15],2,0.4,0.0038782756309956312,0.003950277343392372,1.6071596145629883,0.0011249633971601725,5.9536432672757655e-06
synthetic,ambiguous[15],3,0.6,0.014858698472380638,0.014996367506682873,4.122391700744629,0.010227914899587631,5.353520100470632e-05
synthetic,ambiguous[15],4,0.8,0.02188638597726822,0.022454410791397095,3.2387843132019043,0.015100809745490551,8.033969788812101e-05
synthetic,ambiguous[15],5,1.0,0.05950241908431053,0.056932233273983,2.3403468132019043,0.03655151277780533,0.00018170881958212703
synthetic,ambiguous[16],0,0.0,0.001412519603036344,0.0014102754648774862,1.1314016580581665,0.0006005053874105215,3.12699285132112e-06
synthetic,ambiguous[16],1,0.2,0.002943443600088358,0.0029307762160897255,1.3462003469467163,0.00076395517680794,3.964867119066184e-06
synthetic,ambiguous[16],2,0.4,0.003533924464136362,0.0035990504547953606,1.7951278686523438,0.0011639668373391032,6.158910309750354e-06
synthetic,ambiguous[16],3,0.6,0.019383549690246582,0.01957980915904045,3.756981611251831,0.011801677756011486,6.177607428980991e-05
synthetic,ambiguous[16],4,0.8,0.02818613313138485,0.028906432911753654,2.8858160972595215,0.01864318922162056,9.917386341840029e-05
synthetic,ambiguous[16],5,1.0,0.08466115593910217,0.08113071322441101,2.2446932792663574,0.042733147740364075,0.00021226488752290606
synthetic,ambiguous[17],0,0.0,0.0016657961532473564,0.0016630413010716438,1.1452457904815674,0.0007788017392158508,4.055405952385627e-06
synthetic,ambiguous[17],1,0.2,0.003162287874147296,0.0031485576182603836,1.4595297574996948,0.0009552546544000506,4.957680630468531e-06
synthetic,ambiguous[17],2,0.4,0.004055895376950502,0.004131917376071215,1.9780874252319336,0.001454260665923357,7.6977757998975e-06
synthetic,ambiguous[17],3,0.6,0.019117124378681183,0.019314303994178772,4.0320143699646,0.011561980471014977,6.055042831576429e-05
synthetic,ambiguous[17],4,0.8,0.030867701396346092,0.031665872782468796,2.8377552032470703,0.01890815794467926,0.0001005820304271765
synthetic,ambiguous[17],5,1.0,0.08521803468465805,0.08151476085186005,2.303637981414795,0.04343966767191887,0.00021560439199674875
synthetic,ambiguous[18],0,0.0,0.0017939027165994048,0.0017956800293177366,1.334317922592163,0.00107104133348912,5.586140559898922e-06
synthetic,ambiguous[18],1,0.2,0.0020269439555704594,0.002020420040935278,1.7152066230773926,0.001251828856766224,6.500973540823907e-06
synthetic,ambiguous[18],2,0.4,0.0021699098870158195,0.002209847792983055,2.404508113861084,0.0014324572402983904,7.591334451717557e-06
synthetic,ambiguous[18],3,0.6,0.014818365685641766,0.014930112287402153,3.7036778926849365,0.010447005741298199,5.470736505230889e-05
synthetic,ambiguous[18],4,0.8,0.024475714191794395,0.024966886267066002,2.840043783187866,0.017156105488538742,9.105468780035153e-05
synthetic,ambiguous[18],5,1.0,0.06533005833625793,0.06256012618541718,2.4278955459594727,0.035715725272893906,0.00017733394633978605
synthetic,ambiguous[19],0,0.0,0.002192122396081686,0.002189263002946973,1.2143462896347046,0.0010122349485754967,5.271813733997988e-06
synthetic,ambiguous[19],1,0.2,0.0033187568187713623,0.0033036284148693085,1.4512752294540405,0.001185283763334155,6.150549324956955e-06
synthetic,ambiguous[19],2,0.4,0.0035443459637463093,0.0036110016517341137,1.8071849346160889,0.00134260393679142,7.111117611202644e-06
synthetic,ambiguous[19],3,0.6,0.017434051260352135,0.017606981098651886,4.048539638519287,0.00968085415661335,5.070397673989646e-05
synthetic,ambiguous[19],4,0.8,0.03408702835440636,0.0349438413977623,2.4711289405822754,0.01686454564332962,8.96817582543008e-05
synthetic,ambiguous[19],5,1.0,0.09430941194295883,0.09019412845373154,2.0106444358825684,0.03575214743614197,0.00017741085321176797
synthetic,identifiable[0],0,0.0,0.002066409680992365,0.002063985913991928,1.1192848682403564,0.0010489355772733688,5.4641172937408555e-06
synthetic,identifiable[0],1,0.2,0.003391559235751629,0.00337811466306448,1.4634202718734741,0.0011867471039295197,6.159679287520703e-06
synthetic,identifiable[0],2,0.4,0.003116070292890072,0.0031753776129335165,1.864525556564331,0.0013673538342118263,7.241892944875872e-06
synthetic,identifiable[0],3,0.6,0.011045786552131176,0.011137249879539013,4.614588737487793,0.008390221744775772,4.3936037400271744e-05
synthetic,identifiable[0],4,0.8,0.018069205805659294,0.018469445407390594,3.391347885131836,0.01634523645043373,8.683175110490993e-05
synthetic,identifiable[0],5,1.0,0.06211505085229874,0.05945887416601181,2.449791669845581,0.0375073105096817,0.00018619901675265282
synthetic,identifiable[1],0,0.0,0.0008733756840229034,0.0008734010625630617,1.8085861206054688,0.0004725716426037252,2.4633091015857644e-06
synthetic,identifiable[1],1,0.2,0.0013796713901683688,0.0013740572612732649,2.3493990898132324,0.0007807072252035141,4.052597887493903e-06
synthetic,identifiable[1],2,0.4,0.001519988290965557,0.0015480242436751723,3.3354949951171875,0.001004841411486268,5.325265647115884e-06
synthetic,identifiable[1],3,0.6,0.017274878919124603,0.017418159171938896,4.079257011413574,0.009552545845508575,5.0013550207950175e-05
synthetic,identifiable[1],4,0.8,0.033613309264183044,0.034383125603199005,2.678231954574585,0.019222402945160866,0.00010207583545707166
synthetic,identifiable[1],5,1.0,0.08279736340045929,0.07932215929031372,2.4683291912078857,0.035807982087135315,0.00017745564400684088
synthetic,identifiable[2],0,0.0,0.00195861142128706,0.0019573047757148743,1.175051212310791,0.0010505373356863856,5.4751321840740275e-06
synthetic,identifiable[2],1,0.2,0.0028866808861494064,0.002876139711588621,1.5643987655639648,0.001118274638429284,5.804795819130959e-06
synthetic,identifiable[2],2,0.4,0.0027432763017714024,0.0027948874048888683,2.2314341068267822,0.0012664857786148787,6.710393790854141e-06
synthetic,identifiable[2],3,0.6,0.014447692781686783,0.014555881731212139,3.663681983947754,0.009862616658210754,5.163462628843263e-05
synthetic,identifiable[2],4,0.8,0.022369977086782455,0.02286330610513687,2.8627755641937256,0.015862416476011276,8.427273132838309e-05
synthetic,identifiable[2],5,1.0,0.07815678417682648,0.07491603493690491,2.3281753063201904,0.03605588525533676,0.00017911392205860466
synthetic,identifiable[3],0,0.0,0.0021915179677307606,0.002188173122704029,1.2794629335403442,0.0009919842705130577,5.166736173123354e-06
synthetic,identifiable[3],1,0.2,0.0032706165220588446,0.003256680443882942,1.518979549407959,0.0011936859227716923,6.194457455421798e-06
synthetic,identifiable[3],2,0.4,0.003389911260455847,0.003452872857451439,1.7198728322982788,0.0012168297544121742,6.445701274060411e-06
synthetic,identifiable[3],3,0.6,0.01616171933710575,0.016304969787597656,3.9877002239227295,0.009434858337044716,4.939143036608584e-05
synthetic,identifiable[3],4,0.8,0.02939590811729431,0.030123993754386902,2.463930606842041,0.01613328978419304,8.57781051308848e-05
synthetic,identifiable[3],5,1.0,0.0761088952422142,0.07282443344593048,2.2255609035491943,0.03575853258371353,0.00017748006212059408
